id,Address,Latitude,Longitude 
963,1717 E HARRISON ST,47.62191213,-122.30930376
964,3638 MERIDIAN AVE N,47.6516176,-122.33361582
965,2760 NW 85TH ST,47.69069567,-122.39257641
966,8335 19TH AVE NW,47.689781,-122.38142966
967,620 21ST AVE E,47.62507822,-122.3044078
968,5119 27TH AVE NE,47.66682143,-122.29876701
969,515 1ST AVE W,47.62374601,-122.35830218
970,9603 47TH AVE SW,47.51748421,-122.39323649
971,5909 ATLAS PL SW,47.54996477,-122.39668883
972,7307 6TH AVE NW,47.68208386,-122.36359162
973,11043 PALATINE AVE N,47.71005882,-122.35736499
974,5041 37TH AVE NE,47.66613275,-122.28825164
975,3616 PALATINE AVE N,47.65334821,-122.3562956
976,3616 PALATINE AVE N,47.65334821,-122.3562956
977,3909 43RD AVE S,47.56842419,-122.27986526
978,3909 43RD AVE S,47.56842419,-122.27986526
979,810 NW 63RD ST,47.6747582,-122.36665101
980,1954 1ST AVE S,47.58440474,-122.33378898
981,4000 NE 41ST ST,47.65986565,-122.28444517
982,4828 33RD AVE NE,47.66420506,-122.29208983
983,3879 51ST AVE NE,47.65691703,-122.27274567
984,1737 NW 56TH ST,47.66923567,-122.38047496
985,2508 56TH AVE SW,47.58152817,-122.40377057
986,830 DEXTER AVE N,47.62679285,-122.34168878
987,1718 NW MARKET ST,47.66892472,-122.3797416
988,215 18TH AVE,47.6039417,-122.30923656
989,131 NW 83RD ST,47.68893206,-122.3593275
990,10019 CALIFORNIA AVE SW,47.5132042,-122.38758503
991,1936 38TH AVE E,47.63687621,-122.28370288
992,1936 38TH AVE E,47.63687621,-122.28370288
993,1936 38TH AVE E,47.63687621,-122.28370288
994,10369 ASHWORTH AVE N,47.70492489,-122.33955028
995,2306 WEST VIEWMONT WAY W,47.63889608,-122.4071653
996,5126 S FINDLAY ST,47.55206329,-122.26867324
997,2570 WEST VIEWMONT WAY W,47.64295252,-122.40934488
998,506 2ND AVE,47.60198365,-122.33175459
999,99 YESLER WAY,47.60160713,-122.33449448
1000,9253 51ST AVE S,47.51963435,-122.27023909
1001,5217 S BRIGHTON ST,47.54141003,-122.26635288
1002,2401 UTAH AVE S,47.58181846,-122.33535751
1003,1932 30TH AVE S,47.58535503,-122.29380667
1004,2711 ALASKAN WAY,47.61400512,-122.35376232
1005,736 BELMONT PL E,47.6264803,-122.32399804
1006,732 BELMONT PL E,47.6263996,-122.32400375
1007,119 ALOHA ST,47.62701517,-122.3544872
1008,2721 10TH AVE E,47.6452049,-122.32001738
1009,1601 5TH AVE,47.61192997,-122.33718625
1010,2615 NE 75TH ST,47.68287979,-122.29895059
1011,2331 FAIRVIEW AVE E,47.64080412,-122.33006926
1012,9018 4TH AVE SW,47.52206652,-122.3398896
1013,4321 LATONA AVE NE,47.65964654,-122.32544256
1014,3601 WEST MARGINAL WAY SW,47.57058875,-122.3562721
1015,12015 12TH AVE NE,47.71625463,-122.31563457
1016,215 18TH AVE,47.6039417,-122.30923656
1017,1909 S STATE ST,47.58762728,-122.30796696
1018,5957 33RD AVE S,47.54815393,-122.2906381
1019,2821 2ND AVE,47.61707021,-122.35142365
1020,3845 25TH AVE W,47.65539962,-122.38906485
1021,3845 25TH AVE W,47.65539962,-122.38906485
1022,3845 25TH AVE W,47.65539962,-122.38906485
1023,401 TERRY AVE N,47.62254194,-122.33754889
1024,4508 33RD AVE S,47.56256177,-122.29074835
1025,4508 33RD AVE S,47.56256177,-122.29074835
1026,3121 E MADISON ST,47.62618674,-122.29157521
1027,732 BELMONT PL E,47.6263996,-122.32400375
1028,747 BOYLSTON AVE E,47.62644557,-122.32381625
1029,747 BOYLSTON AVE E,47.62644557,-122.32381625
1030,3611 23RD AVE W,47.65258695,-122.38628982
1031,3055 NW 69TH ST,47.67853375,-122.39815255
1032,3055 NW 69TH ST,47.67853375,-122.39815255
1033,305 HARRISON ST,47.62208508,-122.35399633
1034,5615 SW WINTHROP ST,47.57646619,-122.40459477
1035,1247 18TH AVE E,47.6319826,-122.30889938
1036,10054 WATERS AVE S,47.51113222,-122.25053762
1037,1201 1ST AVE,47.60636058,-122.33818235
1038,6525 ELLIS AVE S,47.54412662,-122.3191459
1039,2402 W ARMOUR ST,47.64481696,-122.38799867
1040,201 16TH AVE E,47.62014157,-122.3122901
1041,1417 E DENNY WAY,47.61823792,-122.31345469
1042,901 BOREN AVE,47.6088346,-122.32495216
1043,8107 8TH AVE S,47.53024533,-122.3231707
1044,4544 7TH AVE NE,47.66240376,-122.32039013
1045,4030 22ND AVE W,47.65693779,-122.38437928
1046,1210 S BAILEY ST,47.54815548,-122.31692104
1047,1210 S BAILEY ST,47.54815548,-122.31692104
1048,1756 NW 57TH ST,47.6703576,-122.38137209
1049,9243 VIEW AVE NW,47.69723201,-122.39970331
1050,8856 BURKE AVE N,47.69396974,-122.33484447
1051,325 9TH AVE,47.60399886,-122.32378355
1052,3521 W BERTONA ST,47.65027535,-122.40336242
1053,3315 37TH AVE S,47.57328986,-122.28621227
1054,3315 37TH AVE S,47.57328986,-122.28621227
1055,4544 7TH AVE NE,47.66240376,-122.32039013
1056,1315 E JEFFERSON ST,47.60594155,-122.31478243
1057,2720 ALKI AVE SW,47.57897953,-122.41038931
1058,413 1ST AVE W,47.62304321,-122.35855013
1059,5601 6TH AVE S,47.55238936,-122.32763153
1060,3209 S LANE ST,47.59649439,-122.29095546
1061,1707 TAYLOR AVE N,47.63407702,-122.34680051
1062,1707 TAYLOR AVE N,47.63407702,-122.34680051
1063,5953 FAUNTLEROY WAY SW,47.54870734,-122.38349342
1064,2344 HARVARD AVE E,47.64010846,-122.32206171
1065,9709 3RD AVE NE,47.69917859,-122.32681835
1066,1212 S KING ST,47.59859105,-122.31655648
1067,5646 42ND AVE SW,47.55070618,-122.38527332
1068,3206 16TH AVE W,47.64883013,-122.37721997
1069,8063 RAVENNA AVE NE,47.68792907,-122.30217226
1070,1125 E OLIVE ST,47.61625554,-122.31727364
1071,13537 AURORA AVE N,47.72782628,-122.34537178
1072,812 NW 63RD ST,47.6748385,-122.36667199
1073,700 BROADWAY,47.60825491,-122.32032798
1074,6040 M L KING JR WAY S,47.5472381,-122.28456947
1075,1401 E JEFFERSON ST,47.60592457,-122.31368508
1076,9021 17TH AVE SW,47.52217805,-122.35676112
1077,810 NW 63RD ST,47.6747582,-122.36665101
1078,400 YESLER WAY,47.60193619,-122.32813488
1079,1702 WARREN AVE N,47.63419063,-122.35408737
1080,1400 BOREN AVE,47.61266541,-122.32801269
1081,1856 E HAMLIN ST,47.64582914,-122.30670092
1082,345 BOREN AVE N,47.62180794,-122.33625748
1083,1420 5TH AVE,47.6105508,-122.33467931
1084,7021 26TH AVE NW,47.68022998,-122.39006604
1085,1201 3RD AVE,47.60723772,-122.33612134
1086,2840 NW 69TH ST,47.67891754,-122.39488112
1087,2840 NW 69TH ST,47.67891754,-122.39488112
1088,657 NW 80TH ST,47.68674714,-122.36577598
1089,700 5TH AVE,47.60501319,-122.32989532
1090,5036 25TH AVE NE,47.66583599,-122.29966651
1091,6220 36TH AVE NE,47.6746207,-122.28886272
1092,716 N ALLEN PL,47.66108537,-122.34931143
1093,716 N ALLEN PL,47.66108537,-122.34931143
1094,3927 2ND AVE NE,47.6551966,-122.32711274
1095,3925 2ND AVE NE,47.65509437,-122.32712216
1096,3927 2ND AVE NE,47.6551966,-122.32711274
1097,3925 2ND AVE NE,47.65509437,-122.32712216
1098,2412 WESTLAKE AVE N,47.6401174,-122.3411204
1099,7536 34TH AVE NE,47.68410856,-122.29131418
1100,4853 37TH AVE SW,47.55772918,-122.37914686
1101,3839 46TH AVE SW,47.56902863,-122.39123809
1102,9600 COLLEGE WAY N,47.69936679,-122.33402554
1103,921 E JEFFERSON ST,47.60604149,-122.31965707
1104,10430 35TH AVE SW,47.50906167,-122.37562785
1105,1606 33RD AVE,47.61550758,-122.28999191
1106,900 17TH AVE,47.61050335,-122.30991781
1107,100 TAYLOR AVE N,47.61890637,-122.34589893
1108,1301 5TH AVE,47.60896713,-122.33482136
1109,2501 FAIRVIEW AVE E,47.64293118,-122.32933438
1110,935 N 72ND ST,47.68089414,-122.34574767
1111,3820 RAINIER AVE S,47.56961856,-122.28882495
1112,2610 NE VILLAGE LN,47.66254942,-122.29966056
1113,1959 NE PACIFIC ST,47.65034994,-122.30908696
1114,526 W MERCER PL,47.62523212,-122.36431386
1115,704 N 34TH ST,47.64965582,-122.34914169
1116,1100 NE 45TH ST,47.66158839,-122.31626136
1117,1904 21ST AVE E,47.63671343,-122.30645102
1118,6818 32ND AVE NE,47.67806406,-122.29276205
1119,9025 DELRIDGE WAY SW,47.52220375,-122.35976358
1120,1600 6TH AVE W,47.63370661,-122.36471754
1121,3847 46TH AVE NE,47.65688905,-122.27908029
1122,5252 SW CHARLESTOWN ST,47.57053287,-122.39975562
1123,5219 SW CHARLESTOWN ST,47.57014352,-122.39976518
1124,1124 COLUMBIA ST,47.6086266,-122.32373921
1125,7221 1ST AVE NW,47.68143342,-122.35771154
1126,7221 1ST AVE NW,47.68143342,-122.35771154
1127,5312 WOODLAWN AVE N,47.66765514,-122.3381682
1128,733 M L KING JR WAY S,47.59567304,-122.29794376
1129,2501 YALE AVE E,47.64207695,-122.32738696
1130,3069 63RD AVE SW,47.57621484,-122.41364714
1131,130 N 132ND ST,47.7252769,-122.35705936
1132,4950 PURDUE AVE NE,47.67130221,-122.27362729
1133,942 19TH AVE E,47.62808895,-122.30696697
1134,1840 N 54TH ST,47.66812575,-122.33461972
1135,4700 SW ADMIRAL WAY,47.58099241,-122.39306099
1136,7006 2ND AVE NW,47.67982348,-122.35918084
1137,4705 45TH AVE S,47.56038067,-122.27724697
1138,8580 30TH AVE NW,47.69280005,-122.39542944
1139,399 FAIRVIEW AVE N,47.6217268,-122.33478989
1140,83 S KING ST,47.59806524,-122.33476644
1141,5932 47TH AVE SW,47.54941467,-122.39220052
1142,2534 NE 143RD ST,47.73218726,-122.30043063
1143,3131 ELLIOTT AVE,47.61813927,-122.35834286
1144,5300 BALLARD AVE NW,47.66663945,-122.38302961
1145,1509 NE 135TH ST,47.72646149,-122.31204653
1146,4200 AURORA AVE N,47.65789946,-122.3470268
1147,6206 52ND AVE NE,47.67413261,-122.27135363
1148,1726 N 80TH ST,47.68707322,-122.33663872
1149,3551 WALLINGFORD AVE N,47.65034062,-122.33656346
1150,3551 WALLINGFORD AVE N,47.65034062,-122.33656346
1151,6123 BROOKLYN AVE NE,47.67288614,-122.31464564
1152,2308 NOB HILL AVE N,47.63939332,-122.3504343
1153,714 N 95TH ST,47.69809112,-122.34929927
1154,7307 6TH AVE NW,47.68208386,-122.36359162
1155,3201 1ST AVE S,47.57529518,-122.33476513
1156,2909 NE BLAKELEY ST,47.66561676,-122.29659985
1157,2118 3RD AVE,47.61371272,-122.342808
1158,610 TERRY AVE,47.60640361,-122.32368663
1159,7007 28TH AVE NE,47.67969268,-122.29771939
1160,1600 E JEFFERSON ST,47.60649299,-122.31122887
1161,3228 34TH AVE W,47.64958112,-122.40038482
1162,2701 RAINIER AVE S,47.57903119,-122.29983103
1163,2512 E MADISON ST,47.62160033,-122.29959097
1164,7323 KEEN WAY N,47.68273139,-122.34333871
1165,1229 MADISON ST,47.61002691,-122.32223697
1166,403 30TH AVE E,47.62265287,-122.29340208
1167,500 FAIRVIEW AVE N,47.62345613,-122.33409713
1168,6335 7TH AVE S,47.54540589,-122.32534413
1169,3046 17TH AVE W,47.64799366,-122.37826258
1170,1411 1ST AVE W,47.63159121,-122.35840654
1171,5708 SW HANFORD ST,47.57600449,-122.40578539
1172,9369 8TH AVE S,47.51960099,-122.32379627
1173,622 OLIVE WAY,47.61375188,-122.3356752
1174,2633 E HELEN ST,47.62793819,-122.29719672
1175,4901 RAINIER AVE S,47.55771068,-122.28518834
1176,1400 BROADWAY,47.61309738,-122.3204579
1177,5412 47TH AVE SW,47.55356551,-122.39196663
1178,4530 46TH AVE NE,47.66220385,-122.27797769
1179,3605 INTERLAKE AVE N,47.65078018,-122.34164912
1180,741 N 66TH ST,47.67671466,-122.34821226
1181,6819 PHINNEY AVE N,47.67935821,-122.35464511
1182,20 S IDAHO ST,47.56489402,-122.34091022
1183,917 31ST AVE S,47.59412179,-122.29297864
1184,917 31ST AVE S,47.59412179,-122.29297864
1185,5002 SW HUDSON ST,47.55765851,-122.39660346
1186,2610 NE VILLAGE LN,47.66254942,-122.29966056
1187,4228 FREMONT AVE N,47.65858625,-122.34978093
1188,2203 SW GENESEE ST,47.56460948,-122.36170499
1189,6050 36TH AVE NE,47.67362696,-122.2889123
1190,4308 2ND AVE NE,47.65929948,-122.32700634
1191,4312 2ND AVE NE,47.65941275,-122.32700408
1192,947 N 76TH ST,47.6838663,-122.34506636
1193,2403 30TH AVE W,47.63974282,-122.39596905
1194,1114 HIAWATHA PL S,47.59240969,-122.30717283
1195,8051 12TH AVE NE,47.688163,-122.31535942
1196,,,
1197,6016 43RD AVE NE,47.67271647,-122.281914
1198,2606 W SMITH ST,47.64133227,-122.3907346
1199,2606 W SMITH ST,47.64133227,-122.3907346
1200,8019 14TH AVE NW,47.68756175,-122.37440725
1201,8019 14TH AVE NW,47.68756175,-122.37440725
1202,2400 6TH AVE S,47.58122351,-122.32549442
1203,1229 MADISON ST,47.61002691,-122.32223697
1204,567 JOHN ST,47.61957916,-122.34556437
1205,4901 AURORA AVE N,47.66454045,-122.34766251
1206,2115 CALIFORNIA AVE SW,47.58484556,-122.3868093
1207,3021 61ST AVE SW,47.57704432,-122.41097878
1208,1552 NW 62ND ST,47.6740112,-122.37862495
1209,728 S CONCORD ST,47.52412308,-122.3244084
1210,1918 8TH AVE,47.61540055,-122.33581767
1211,2518 ROYAL CT E,47.64223472,-122.29951391
1212,1906 N 143RD ST,47.73260279,-122.33546247
1213,751 20TH AVE E,47.62668483,-122.30637979
1214,8917 LAKE CITY WAY NE,47.69375589,-122.30602515
1215,2100 7TH AVE,47.61630005,-122.33903406
1216,2100 7TH AVE,47.61630005,-122.33903406
1217,7705 21ST AVE NE,47.68511082,-122.30572029
1218,11 W ALOHA ST,47.62684241,-122.35737496
1219,6248 4TH AVE NW,47.67558878,-122.36157367
1220,14070 HILL TOP LN NW,47.73302953,-122.36720148
1221,6940 56TH AVE S,47.53968149,-122.26281318
1222,2730 NE 97TH ST,47.69954241,-122.2973332
1223,3201 SW GRAHAM ST,47.54634733,-122.3735087
1224,1926 6TH AVE S,47.58553216,-122.32512152
1225,333 BOREN AVE N,47.62113072,-122.33630945
1226,3043 NW 61ST ST,47.67279411,-122.39757009
1227,419 NE 71ST ST,47.67985766,-122.32336123
1228,10030 31ST AVE SW,47.5128311,-122.37168698
1229,2161 HARBOR AVE SW,47.58397925,-122.37517913
1230,552 DENNY WAY,47.61890637,-122.34589893
1231,8040 35TH AVE NE,47.6877806,-122.29025441
1232,5533 WALLINGFORD AVE N,47.6696723,-122.33694316
1233,2038 YALE AVE E,47.63791829,-122.32691332
1234,8038B 35TH AVE NE,47.68780674,-122.29025175
1235,8038B 35TH AVE NE,47.68780674,-122.29025175
1236,8038 35TH AVE NE,47.6877806,-122.29025441
1237,8038A 35TH AVE NE,47.6877373,-122.29022798
1238,8038A 35TH AVE NE,47.6877373,-122.29022798
1239,2737 NE 95TH ST,47.69712757,-122.29717845
1240,7308 22ND AVE NW,47.6816317,-122.38406973
1241,1817 NW 89TH ST,47.69387886,-122.38085801
1242,8021 16TH AVE NE,47.68730067,-122.31136619
1243,8021 16TH AVE NE,47.68730067,-122.31136619
1244,2602 E PIKE ST,47.61431715,-122.29855664
1245,6205 17TH AVE NE,47.67405889,-122.31003629
1246,1501 E SPRING ST,47.61134858,-122.31251987
1247,1523 15TH AVE W,47.63284285,-122.37713018
1248,12322 22ND AVE NE,47.71816187,-122.30558742
1249,2619 NE UNIVERSITY VILLAGE ST,47.66320265,-122.29912382
1250,7317 EARL AVE NW,47.68188787,-122.39220383
1251,4027 NE 87TH ST,47.69145551,-122.28411461
1252,8207 39TH AVE NE,47.68874632,-122.28668993
1253,4550 9TH AVE NW,47.66184389,-122.36841238
1254,1201 3RD AVE,47.60723772,-122.33612134
1255,14041 PALATINE AVE N,47.73165845,-122.3575385
1256,6206 52ND AVE NE,47.67413261,-122.27135363
1257,4540 8TH AVE NE,47.6627784,-122.31872452
1258,4314 WINSLOW PL N,47.66000669,-122.34641569
1259,7140 WOODLAWN AVE NE,47.6802609,-122.32440953
1260,7140 WOODLAWN AVE NE,47.6802609,-122.32440953
1261,1600 E MADISON ST,47.61554389,-122.31099316
1262,7050 32ND AVE S,47.53935583,-122.2904473
1263,1416 33RD AVE S,47.5894782,-122.29022108
1264,5312 9TH AVE NE,47.66756256,-122.31823541
1265,800 MAYNARD AVE S,47.59554905,-122.32472197
1266,1550 N 115TH ST,47.71425408,-122.3369027
1267,1550 N 115TH ST,47.71425408,-122.3369027
1268,901 3RD AVE,47.60505199,-122.33428775
1269,1216 E CROCKETT ST,47.63781845,-122.31653258
1270,1216 E CROCKETT ST,47.63781845,-122.31653258
1271,4111 43RD AVE S,47.56607516,-122.27995082
1272,3808 47TH AVE SW,47.56992027,-122.39181687
1273,6802 40TH AVE NE,47.6777535,-122.28466447
1274,6802 40TH AVE NE,47.6777535,-122.28466447
1275,200 2ND AVE W,47.62004201,-122.35912476
1276,345 NW 49TH ST,47.66420646,-122.36281542
1277,349 NW 49TH ST,47.66420742,-122.36304382
1278,1629 5TH AVE W,47.63448426,-122.36405696
1279,5940 21ST AVE SW,47.54893279,-122.35873502
1280,121 W PROSPECT ST,47.62854549,-122.35901167
1281,2441 QUEEN ANNE AVE N,47.64079168,-122.35745695
1282,3641 MERIDIAN AVE N,47.65166866,-122.33416127
1283,315 1ST AVE N,47.62158027,-122.35569974
1284,10757 EVANSTON AVE N,47.70856596,-122.35204165
1285,4108 51ST AVE S,47.56613794,-122.26920731
1286,2752 6TH AVE S,47.57833626,-122.32564203
1287,7756 29TH AVE NW,47.68661182,-122.39417961
1288,10757 EVANSTON AVE N,47.70856596,-122.35204165
1289,5012 48TH AVE SW,47.5571457,-122.39332689
1290,5100 S FOUNTAIN ST,47.50387883,-122.26973732
1291,7002 34TH AVE NW,47.6795949,-122.40082139
1292,2768 ALKI AVE SW,47.57845071,-122.411704
1293,2768 ALKI AVE SW,47.57845071,-122.411704
1294,914 N 70TH ST,47.67978733,-122.34660832
1295,914 N 70TH ST,47.67978733,-122.34660832
1296,321 NW 52ND ST,47.66626155,-122.36165937
1297,1252 16TH AVE E,47.63219224,-122.31091654
1298,3519 SW 97TH ST,47.51634167,-122.37770143
1299,3519 SW 97TH ST,47.51634167,-122.37770143
1300,9020 35TH AVE SW,47.5221256,-122.37635946
1301,4211 50TH AVE NE,47.65953768,-122.27425794
1302,3821 24TH AVE W,47.65477215,-122.38775316
1303,5706 9TH AVE NW,47.67049121,-122.36832902
1304,1301 4TH AVE,47.60827954,-122.33537627
1305,472 1ST AVE N,47.62310046,-122.35504962
1306,4111 SW MONROE ST,47.53122784,-122.38526367
1307,714 E PIKE ST,47.61445083,-122.32272831
1308,714 E PIKE ST,47.61445083,-122.32272831
1309,8006 26TH AVE NW,47.6870533,-122.38953723
1310,6520 17TH AVE NE,47.67647611,-122.3094634
1311,927 N 91ST ST,47.69474823,-122.34600212
1312,2161 HARBOR AVE SW,47.58397925,-122.37517913
1313,621 15TH AVE E,47.62491529,-122.3129778
1314,3611 2ND AVE NW,47.65366985,-122.35929779
1315,3611 2ND AVE NW,47.65366985,-122.35929779
1316,3612 LEARY WAY NW,47.65376229,-122.35939355
1317,3615 2ND AVE NW,47.65374687,-122.35920436
1318,1415 WESTERN AVE,47.60765193,-122.34098292
1319,9309 38TH AVE S,47.51938778,-122.28517973
1320,10011 42ND AVE SW,47.51341577,-122.38625763
1321,4611 EVANSTON AVE N,47.6625775,-122.3517584
1322,4611 EVANSTON AVE N,47.6625775,-122.3517584
1323,4611 EVANSTON AVE N,47.6625775,-122.3517584
1324,5036 36TH AVE NE,47.66601345,-122.28882062
1325,2011 24TH AVE S,47.58517326,-122.30195706
1326,111 27TH AVE S,47.60126152,-122.29813095
1327,,,
1328,2724 ALKI AVE SW,47.57903682,-122.41031926
1329,4318 WHITMAN CT NE,47.66045328,-122.30463329
1330,2411 NE 75TH ST,47.68283836,-122.30111994
1331,1017 S ROSE ST,47.52883618,-122.31941541
1332,7325 34TH AVE NE,47.68206743,-122.29184821
1333,1616 EASTLAKE AVE E,47.63451652,-122.32506448
1334,11530 GREENWOOD AVE N,47.71321273,-122.35526157
1335,11530 GREENWOOD AVE N,47.71321273,-122.35526157
1336,11526 GREENWOOD AVE N,47.71317378,-122.35512074
1337,11524 GREENWOOD AVE N,47.71316796,-122.35510611
1338,11528 GREENWOOD AVE N,47.71321383,-122.35507623
1339,11528 GREENWOOD AVE N,47.71321383,-122.35507623
1340,11530 GREENWOOD AVE N,47.71321273,-122.35526157
1341,11530 GREENWOOD AVE N,47.71321273,-122.35526157
1342,11522 GREENWOOD AVE N,47.71314451,-122.35525601
1343,11522 GREENWOOD AVE N,47.71314451,-122.35525601
1344,713 M L KING JR WAY S,47.59625046,-122.29784005
1345,713 M L KING JR WAY S,47.59625046,-122.29784005
1346,715A M L KING JR WAY S,47.59625196,-122.29793469
1347,715A M L KING JR WAY S,47.59625196,-122.29793469
1348,715B M L KING JR WAY S,47.59624618,-122.29807134
1349,715B M L KING JR WAY S,47.59624618,-122.29807134
1350,4917 SW OREGON ST,47.56285136,-122.39575552
1351,6505 15TH AVE NE,47.67611314,-122.31243035
1352,6123 BROOKLYN AVE NE,47.67288614,-122.31464564
1353,2626 W LYNN ST,47.63931808,-122.39158755
1354,2350 DELMAR DR E,47.6407494,-122.314561
1355,5126 S FINDLAY ST,47.55206329,-122.26867324
1356,4409 CALIFORNIA AVE SW,47.56445278,-122.38713001
1357,2405 BOYER AVE E,47.64105508,-122.31365242
1358,2405 BOYER AVE E,47.64105508,-122.31365242
1359,4409 CALIFORNIA AVE SW,47.56445278,-122.38713001
1360,6021 30TH AVE NE,47.67283557,-122.29567762
1361,6728 1ST AVE NW,47.67863844,-122.35715224
1362,13080 8TH CT NE,47.72479963,-122.32172494
1363,4630 42ND AVE S,47.56077268,-122.28039223
1364,200 SW MICHIGAN ST,47.54103544,-122.33767447
1365,9014 39TH AVE S,47.52259165,-122.28348327
1366,915 N 71ST ST,47.68010518,-122.34657666
1367,5616 GREENWOOD AVE N,47.6703273,-122.35512363
1368,2233 1ST AVE S,47.58292862,-122.33469298
1369,9216 EVANSTON AVE N,47.69655478,-122.35098751
1370,526 N 87TH ST,47.69256086,-122.35151823
1371,2747 NE 95TH ST,47.6971557,-122.29686515
1372,2747 NE 95TH ST,47.6971557,-122.29686515
1373,1504 25TH AVE,47.61434943,-122.29973631
1374,9852 RAINIER AVE S,47.51378305,-122.25063135
1375,1236 FEDERAL AVE E,47.63161511,-122.31886357
1376,401 ELLIOTT AVE W,47.6223533,-122.36379912
1377,1001 BROADWAY,47.61141658,-122.32136945
1378,506 2ND AVE,47.60198365,-122.33175459
1379,1700 23RD AVE,47.61674166,-122.30208122
1380,411 1ST AVE S,47.5987815,-122.33459085
1381,4333 4TH AVE NW,47.65995618,-122.36217161
1382,939 N 72ND ST,47.68089405,-122.34560657
1383,7555 25TH AVE NE,47.68469649,-122.3010748
1384,4228 FREMONT AVE N,47.65858625,-122.34978093
1385,2116 NE 55TH ST,47.66889495,-122.30466044
1386,2551 THORNDYKE AVE W,47.64235767,-122.3854295
1387,6940 M L KING JR WAY S,47.5396309,-122.28192166
1388,6900 57TH AVE NE,47.6784941,-122.2667746
1389,2401 UTAH AVE S,47.58181846,-122.33535751
1390,2401 UTAH AVE S,47.58181846,-122.33535751
1391,1260 HARRISON ST,47.62209507,-122.33135227
1392,4028 CORLISS AVE N,47.65643955,-122.33112436
1393,6755 EAST MARGINAL WAY S,47.54187902,-122.32715262
1394,9733 46TH AVE NE,47.70034688,-122.27921485
1395,6500 1ST AVE NW,47.67613749,-122.35715275
1396,200 2ND AVE W,47.62004201,-122.35912476
1397,5001 36TH AVE NE,47.6650272,-122.28938734
1398,4407 DENSMORE AVE N,47.66056602,-122.33766344
1399,1730 MINOR AVE,47.61695645,-122.32966644
1400,2303 NOB HILL AVE N,47.63925649,-122.35099415
1401,2303 NOB HILL AVE N,47.63925649,-122.35099415
1402,410 TERRY AVE N,47.62221783,-122.33681765
1403,1642 FEDERAL AVE E,47.63425679,-122.31869147
1404,5411 37TH AVE S,47.55299549,-122.28649665
1405,2211 E MILLER ST,47.64151582,-122.3032586
1406,2824 39TH AVE W,47.64584828,-122.40676835
1407,2215 RAINIER AVE S,47.58318162,-122.30215186
1408,800 12TH AVE,47.6094142,-122.31637339
1409,3229 WEST VIEWMONT WAY W,47.64957054,-122.40984953
1410,1111 1ST AVE,47.60551765,-122.33747479
1411,1242 NE 130TH ST,47.72325846,-122.31341796
1412,2157 N NORTHLAKE WAY,47.64835029,-122.33188991
1413,600 PINE ST,47.61289807,-122.33532762
1414,4500 39TH AVE S,47.56272775,-122.28365061
1415,8344 WABASH AVE S,47.52868695,-122.26831184
1416,9221 VIEW AVE NW,47.69700958,-122.40075048
1417,10 RAYE ST,47.64346526,-122.35634673
1418,2171 SUNSET AVE SW,47.58442379,-122.39622184
1419,8251 ASHWORTH AVE N,47.69022404,-122.33941643
1420,1005 E ROY ST,47.62517872,-122.31920078
1421,8029 ASHWORTH AVE N,47.68783039,-122.33941517
1422,3620 PALATINE AVE N,47.65319232,-122.35616575
1423,13345 3RD AVE NE,47.72619953,-122.32720884
1424,1617 38TH AVE E,47.63408356,-122.28484642
1425,4127 SW ROSE ST,47.5289909,-122.38594224
1426,10129 66TH AVE S,47.51042357,-122.25146681
1427,320 WESTLAKE AVE N,47.6213169,-122.33815149
1428,10219 VALMAY AVE NW,47.70319245,-122.37828226
1429,13514 RIVIERA PL NE,47.72689576,-122.28084362
1430,2320 43RD AVE E,47.63991927,-122.27579495
1431,6916 FLORA AVE S,47.54047917,-122.32086884
1432,7332 14TH AVE NW,47.68241107,-122.37333161
1433,7332 14TH AVE NW,47.68241107,-122.37333161
1434,6111 11TH AVE NW,47.67348716,-122.37162288
1435,5001 NE 50TH ST,47.66368613,-122.27325494
1436,10326 15TH AVE NW,47.70438984,-122.37637105
1437,6405 NE WINDERMERE RD,47.66895553,-122.25882399
1438,6407 NE WINDERMERE RD,47.66907905,-122.25883264
1439,9220 8TH AVE S,47.5196946,-122.32217834
1440,227 29TH AVE E,47.62099365,-122.29510646
1441,1701 BROADWAY,47.61677345,-122.32136755
1442,3010 12TH AVE W,47.64727599,-122.372295
1443,333 NE 91ST ST,47.69481904,-122.3242877
1444,500 5TH AVE W,47.6235113,-122.36297766
1445,7017 11TH AVE NW,47.68010751,-122.37073108
1446,3747 WEST STEVENS WAY NE,47.65235247,-122.30987523
1447,2505 2ND AVE,47.61534104,-122.34845928
1448,14327 24TH AVE NE,47.73323689,-122.30389323
1449,6526 22ND AVE NW,47.67675899,-122.38402055
1450,6526 22ND AVE NW,47.67675899,-122.38402055
1451,3908 W DRAVUS ST,47.64880447,-122.40726195
1452,8723 DAYTON AVE N,47.69308411,-122.35292002
1453,9405A 35TH AVE SW,47.51905131,-122.37712385
1454,9405A 35TH AVE SW,47.51905131,-122.37712385
1455,4025 13TH AVE W,47.65688309,-122.37393025
1456,300 ELLIOTT AVE W,47.62177958,-122.36159889
1457,3820 RAINIER AVE S,47.56961856,-122.28882495
1458,3520 NE 89TH ST,47.6935412,-122.28936984
1459,134 26TH AVE E,47.62000164,-122.29835936
1460,134 26TH AVE E,47.62000164,-122.29835936
1461,705 5TH AVE S,47.59634748,-122.32808465
