id,name,altname,xPos,yPos,hours,youth_only,lighting,location 
1171,Riverview Playfield,,-122.348688,47.54101,6 a.m. - 10 p.m.,FALSE,FALSE,"7226 12th Ave SW
(-122.348688, 47.54101)"
1172,Riverview Playfield,,-122.348688,47.54101,6 a.m. - 10 p.m.,FALSE,FALSE,"7226 12th Ave SW
(-122.348688, 47.54101)"
1173,Roanoke Park,,-122.320185,47.643723,4 a.m. - 11:30 p.m.,FALSE,FALSE,"950 E Roanoke St
(-122.320185, 47.643723)"
1174,Roanoke Park,,-122.320185,47.643723,4 a.m. - 11:30 p.m.,FALSE,FALSE,"950 E Roanoke St
(-122.320185, 47.643723)"
1175,Roanoke St. Mini Park,,-122.329327,47.643193,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1 E Roanoke St
(-122.329327, 47.643193)"
1176,Rogers Playground,,-122.3252569,47.64260095,4 a.m. - 11:30 p.m.,TRUE,FALSE,"2516 Eastlake Ave E
(-122.3252569, 47.64260095)"
1177,Rogers Playground,,-122.3252569,47.64260095,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2516 Eastlake Ave E
(-122.3252569, 47.64260095)"
1178,Rogers Playground,,-122.3252569,47.64260095,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2516 Eastlake Ave E
(-122.3252569, 47.64260095)"
1179,Rogers Playground,,-122.3252569,47.64260095,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2516 Eastlake Ave E
(-122.3252569, 47.64260095)"
1180,Rogers Playground,,-122.3252569,47.64260095,4 a.m. - 11:30 p.m.,TRUE,FALSE,"2516 Eastlake Ave E
(-122.3252569, 47.64260095)"
1181,Ross Playground,,-122.3613468,47.65971791,6 a.m. - 10 p.m.,TRUE,FALSE,"4320 4th Ave NW
(-122.3613468, 47.65971791)"
1182,Ross Playground,,-122.3613468,47.65971791,6 a.m. - 10 p.m.,FALSE,FALSE,"4320 4th Ave NW
(-122.3613468, 47.65971791)"
1183,Ross Playground,,-122.3613468,47.65971791,6 a.m. - 10 p.m.,FALSE,FALSE,"4320 4th Ave NW
(-122.3613468, 47.65971791)"
1184,Ross Playground,,-122.3613468,47.65971791,6 a.m. - 10 p.m.,FALSE,FALSE,"4320 4th Ave NW
(-122.3613468, 47.65971791)"
1185,Ross Playground,,-122.3613468,47.65971791,6 a.m. - 10 p.m.,FALSE,FALSE,"4320 4th Ave NW
(-122.3613468, 47.65971791)"
1186,Ross Playground,,-122.3613468,47.65971791,6 a.m. - 10 p.m.,TRUE,FALSE,"4320 4th Ave NW
(-122.3613468, 47.65971791)"
1187,Rotary Viewpoint,,-122.3758592,47.56022205,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4622 35th Ave SW
(-122.3758592, 47.56022205)"
1188,Rotary Viewpoint,,-122.3758592,47.56022205,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4622 35th Ave SW
(-122.3758592, 47.56022205)"
1189,Roxhill Park,,-122.368881,47.519496,6 a.m. - 10 p.m.,TRUE,FALSE,"2850 SW Roxbury St
(-122.368881, 47.519496)"
1190,Roxhill Park,,-122.368881,47.519496,6 a.m. - 10 p.m.,FALSE,FALSE,"2850 SW Roxbury St
(-122.368881, 47.519496)"
1191,Roxhill Park,,-122.368881,47.519496,6 a.m. - 10 p.m.,FALSE,FALSE,"2850 SW Roxbury St
(-122.368881, 47.519496)"
1192,Roxhill Park,,-122.368881,47.519496,6 a.m. - 10 p.m.,FALSE,FALSE,"2850 SW Roxbury St
(-122.368881, 47.519496)"
1193,Roxhill Park,,-122.368881,47.519496,6 a.m. - 10 p.m.,FALSE,FALSE,"2850 SW Roxbury St
(-122.368881, 47.519496)"
1194,Roxhill Park,,-122.368881,47.519496,6 a.m. - 10 p.m.,FALSE,FALSE,"2850 SW Roxbury St
(-122.368881, 47.519496)"
1195,Roxhill Park,,-122.368881,47.519496,6 a.m. - 10 p.m.,TRUE,FALSE,"2850 SW Roxbury St
(-122.368881, 47.519496)"
1196,Sacajawea Playground,,-122.3081316,47.69713187,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1726 NE 94th St
(-122.3081316, 47.69713187)"
1197,Salmon Bay Park,,-122.381343,47.679297,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2001 NW Canoe Pl
(-122.381343, 47.679297)"
1198,Salmon Bay Park,,-122.381343,47.679297,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2001 NW Canoe Pl
(-122.381343, 47.679297)"
1199,Sam Smith Park,Blue Dog Pond,-122.297814,47.589982,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1400 Martin Luther King Jr Way S
(-122.297814, 47.589982)"
1200,Sam Smith Park,Blue Dog Pond,-122.297814,47.589982,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1400 Martin Luther King Jr Way S
(-122.297814, 47.589982)"
1201,Sam Smith Park,Blue Dog Pond,-122.297814,47.589982,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1400 Martin Luther King Jr Way S
(-122.297814, 47.589982)"
1202,Sam Smith Park,Blue Dog Pond,-122.297814,47.589982,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1400 Martin Luther King Jr Way S
(-122.297814, 47.589982)"
1203,Sam Smith Park,Blue Dog Pond,-122.297814,47.589982,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1400 Martin Luther King Jr Way S
(-122.297814, 47.589982)"
1204,Sam Smith Park,Blue Dog Pond,-122.297814,47.589982,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1400 Martin Luther King Jr Way S
(-122.297814, 47.589982)"
1205,Sam Smith Park,Blue Dog Pond,-122.297814,47.589982,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1400 Martin Luther King Jr Way S
(-122.297814, 47.589982)"
1206,Sandel Playground,,-122.3587007,47.6951337,4 a.m. - 11:30 p.m.,FALSE,FALSE,"9053 1st Ave NW
(-122.3587007, 47.6951337)"
1207,Sandel Playground,,-122.3587007,47.6951337,4 a.m. - 11:30 p.m.,FALSE,FALSE,"9053 1st Ave NW
(-122.3587007, 47.6951337)"
1208,Sandel Playground,,-122.3587007,47.6951337,4 a.m. - 11:30 p.m.,FALSE,FALSE,"9053 1st Ave NW
(-122.3587007, 47.6951337)"
1209,Sandel Playground,,-122.3587007,47.6951337,4 a.m. - 11:30 p.m.,FALSE,FALSE,"9053 1st Ave NW
(-122.3587007, 47.6951337)"
1210,Sandel Playground,,-122.3587007,47.6951337,4 a.m. - 11:30 p.m.,FALSE,FALSE,"9053 1st Ave NW
(-122.3587007, 47.6951337)"
1211,Schmitz Preserve Park,,-122.400425,47.574375,6 a.m. - 10 p.m.,FALSE,FALSE,"5551 SW Admiral Way
(-122.400425, 47.574375)"
1212,Schmitz Preserve Park,,-122.400425,47.574375,6 a.m. - 10 p.m.,FALSE,FALSE,"5551 SW Admiral Way
(-122.400425, 47.574375)"
1213,Schmitz Preserve Park,,-122.400425,47.574375,6 a.m. - 10 p.m.,FALSE,FALSE,"5551 SW Admiral Way
(-122.400425, 47.574375)"
1214,Schmitz Preserve Park,,-122.400425,47.574375,6 a.m. - 10 p.m.,FALSE,FALSE,"5551 SW Admiral Way
(-122.400425, 47.574375)"
1215,Seacrest Park,,-122.381226,47.589941,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1660 Harbor Ave SW
(-122.381226, 47.589941)"
1216,Seacrest Park,,-122.381226,47.589941,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1660 Harbor Ave SW
(-122.381226, 47.589941)"
1217,Seacrest Park,,-122.381226,47.589941,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1660 Harbor Ave SW
(-122.381226, 47.589941)"
1218,Seacrest Park,,-122.381226,47.589941,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1660 Harbor Ave SW
(-122.381226, 47.589941)"
1219,Seacrest Park,,-122.381226,47.589941,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1660 Harbor Ave SW
(-122.381226, 47.589941)"
1220,Seacrest Park,,-122.381226,47.589941,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1660 Harbor Ave SW
(-122.381226, 47.589941)"
1221,Seacrest Park,,-122.381226,47.589941,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1660 Harbor Ave SW
(-122.381226, 47.589941)"
1222,Seacrest Park,,-122.381226,47.589941,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1660 Harbor Ave SW
(-122.381226, 47.589941)"
1223,Seola Park,,-122.374332,47.50039,4 a.m. - 11:30 p.m.,FALSE,FALSE,"11399 Seola Beach Dr SW
(-122.374332, 47.50039)"
1224,Seola Park,,-122.374332,47.50039,4 a.m. - 11:30 p.m.,FALSE,FALSE,"11399 Seola Beach Dr SW
(-122.374332, 47.50039)"
1225,Seola Park,,-122.374332,47.50039,4 a.m. - 11:30 p.m.,FALSE,FALSE,"11399 Seola Beach Dr SW
(-122.374332, 47.50039)"
1226,Seola Park,,-122.374332,47.50039,4 a.m. - 11:30 p.m.,FALSE,FALSE,"11399 Seola Beach Dr SW
(-122.374332, 47.50039)"
1227,Seward Park,,-122.250639,47.54923,6 a.m. - 10 p.m.,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
1228,Seward Park,,-122.250639,47.54923,6 a.m. - 10 p.m.,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
1229,Seward Park,,-122.250639,47.54923,6 a.m. - 10 p.m.,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
1230,Seward Park,,-122.250639,47.54923,6 a.m. - 10 p.m.,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
1231,Seward Park,,-122.250639,47.54923,6 a.m. - 10 p.m.,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
1232,Seward Park,,-122.250639,47.54923,6 a.m. - 10 p.m.,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
1233,Seward Park,,-122.250639,47.54923,6 a.m. - 10 p.m.,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
1234,Seward Park,,-122.250639,47.54923,6 a.m. - 10 p.m.,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
1235,Seward Park,,-122.250639,47.54923,6 a.m. - 10 p.m.,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
1236,Seward Park,,-122.250639,47.54923,6 a.m. - 10 p.m.,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
1237,Seward Park,,-122.250639,47.54923,6 a.m. - 10 p.m.,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
1238,Seward Park,,-122.250639,47.54923,6 a.m. - 10 p.m.,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
1239,Seward Park,,-122.250639,47.54923,6 a.m. - 10 p.m.,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
1240,Seward Park,,-122.250639,47.54923,6 a.m. - 10 p.m.,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
1241,Seward Park,,-122.250639,47.54923,6 a.m. - 10 p.m.,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
1242,Seward Park,,-122.250639,47.54923,6 a.m. - 10 p.m.,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
1243,Seward Park,,-122.250639,47.54923,6 a.m. - 10 p.m.,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
1244,Seward Park,,-122.250639,47.54923,6 a.m. - 10 p.m.,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
1245,Seward Park,,-122.250639,47.54923,6 a.m. - 10 p.m.,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
1246,Seward Park,,-122.250639,47.54923,6 a.m. - 10 p.m.,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
1247,Seward Park,,-122.250639,47.54923,6 a.m. - 10 p.m.,FALSE,FALSE,"5900 Lake Washington Blvd S
(-122.250639, 47.54923)"
1248,Smith Cove,,-122.387679,47.632602,4 a.m. - 11:30 p.m.,FALSE,FALSE,"23rd Ave West
(-122.387679, 47.632602)"
1249,Smith Cove,,-122.387679,47.632602,4 a.m. - 11:30 p.m.,FALSE,FALSE,"23rd Ave West
(-122.387679, 47.632602)"
1250,Solstice Park,,-122.390347,47.536414,4 a.m. - 11:30 p.m.,FALSE,FALSE,"7400 Fauntleroy Way SW
(-122.390347, 47.536414)"
1251,Solstice Park,,-122.390347,47.536414,4 a.m. - 11:30 p.m.,FALSE,FALSE,"7400 Fauntleroy Way SW
(-122.390347, 47.536414)"
1252,Solstice Park,,-122.390347,47.536414,4 a.m. - 11:30 p.m.,FALSE,FALSE,"7400 Fauntleroy Way SW
(-122.390347, 47.536414)"
1253,Solstice Park,,-122.390347,47.536414,4 a.m. - 11:30 p.m.,FALSE,FALSE,"7400 Fauntleroy Way SW
(-122.390347, 47.536414)"
1254,Solstice Park,,-122.390347,47.536414,4 a.m. - 11:30 p.m.,FALSE,FALSE,"7400 Fauntleroy Way SW
(-122.390347, 47.536414)"
1255,Solstice Park,,-122.390347,47.536414,4 a.m. - 11:30 p.m.,FALSE,FALSE,"7400 Fauntleroy Way SW
(-122.390347, 47.536414)"
1256,Solstice Park,,-122.390347,47.536414,4 a.m. - 11:30 p.m.,FALSE,FALSE,"7400 Fauntleroy Way SW
(-122.390347, 47.536414)"
1257,Solstice Park,,-122.390347,47.536414,4 a.m. - 11:30 p.m.,FALSE,FALSE,"7400 Fauntleroy Way SW
(-122.390347, 47.536414)"
1258,Solstice Park,,-122.390347,47.536414,4 a.m. - 11:30 p.m.,FALSE,FALSE,"7400 Fauntleroy Way SW
(-122.390347, 47.536414)"
1259,Solstice Park,,-122.390347,47.536414,4 a.m. - 11:30 p.m.,FALSE,FALSE,"7400 Fauntleroy Way SW
(-122.390347, 47.536414)"
1260,Soundview Playfield,Rachel's Playground,-122.3788784,47.69541575,4 a.m. - 11:30 p.m.,TRUE,FALSE,"1590 NW 90th St
(-122.3788784, 47.69541575)"
1261,Soundview Playfield,Rachel's Playground,-122.3788784,47.69541575,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1590 NW 90th St
(-122.3788784, 47.69541575)"
1262,Soundview Playfield,Rachel's Playground,-122.3788784,47.69541575,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1590 NW 90th St
(-122.3788784, 47.69541575)"
1263,Soundview Playfield,Rachel's Playground,-122.3788784,47.69541575,4 a.m. - 11:30 p.m.,TRUE,FALSE,"1590 NW 90th St
(-122.3788784, 47.69541575)"
1264,Soundview Playfield,Rachel's Playground,-122.3788784,47.69541575,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1590 NW 90th St
(-122.3788784, 47.69541575)"
1265,Soundview Playfield,Rachel's Playground,-122.3788784,47.69541575,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1590 NW 90th St
(-122.3788784, 47.69541575)"
1266,Soundview Playfield,Rachel's Playground,-122.3788784,47.69541575,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1590 NW 90th St
(-122.3788784, 47.69541575)"
1267,Soundview Playfield,Rachel's Playground,-122.3788784,47.69541575,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1590 NW 90th St
(-122.3788784, 47.69541575)"
1268,Soundview Playfield,Rachel's Playground,-122.3788784,47.69541575,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1590 NW 90th St
(-122.3788784, 47.69541575)"
1269,Soundview Playfield,Rachel's Playground,-122.3788784,47.69541575,4 a.m. - 11:30 p.m.,TRUE,FALSE,"1590 NW 90th St
(-122.3788784, 47.69541575)"
1270,Soundview Playfield,Rachel's Playground,-122.3788784,47.69541575,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1590 NW 90th St
(-122.3788784, 47.69541575)"
1271,Soundview Playfield,Rachel's Playground,-122.3788784,47.69541575,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1590 NW 90th St
(-122.3788784, 47.69541575)"
1272,Soundview Playfield,Rachel's Playground,-122.3788784,47.69541575,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1590 NW 90th St
(-122.3788784, 47.69541575)"
1273,Soundview Playfield,Rachel's Playground,-122.3788784,47.69541575,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1590 NW 90th St
(-122.3788784, 47.69541575)"
1274,Soundview Terrace,,-122.37141,47.640849,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2500 11th Ave W
(-122.37141, 47.640849)"
1275,South Park Playground,,-122.3241588,47.52801598,4 a.m. - 11:30 p.m.,FALSE,FALSE,"738 S Sullivan St
(-122.3241588, 47.52801598)"
1276,South Park Playground,,-122.3241588,47.52801598,4 a.m. - 11:30 p.m.,FALSE,FALSE,"738 S Sullivan St
(-122.3241588, 47.52801598)"
1277,South Park Playground,,-122.3241588,47.52801598,4 a.m. - 11:30 p.m.,FALSE,FALSE,"738 S Sullivan St
(-122.3241588, 47.52801598)"
1278,South Park Playground,,-122.3241588,47.52801598,4 a.m. - 11:30 p.m.,FALSE,FALSE,"738 S Sullivan St
(-122.3241588, 47.52801598)"
1279,South Park Playground,,-122.3241588,47.52801598,4 a.m. - 11:30 p.m.,FALSE,FALSE,"738 S Sullivan St
(-122.3241588, 47.52801598)"
1280,South Park Playground,,-122.3241588,47.52801598,4 a.m. - 11:30 p.m.,FALSE,FALSE,"738 S Sullivan St
(-122.3241588, 47.52801598)"
1281,South Park Playground,,-122.3241588,47.52801598,4 a.m. - 11:30 p.m.,FALSE,FALSE,"738 S Sullivan St
(-122.3241588, 47.52801598)"
1282,South Passage Point Park,,-122.322486,47.652087,4 a.m. - 11:30 p.m.,FALSE,FALSE,"3320 Fuhrman Ave E
(-122.322486, 47.652087)"
1283,South Passage Point Park,,-122.322486,47.652087,4 a.m. - 11:30 p.m.,FALSE,FALSE,"3320 Fuhrman Ave E
(-122.322486, 47.652087)"
1284,South Passage Point Park,,-122.322486,47.652087,4 a.m. - 11:30 p.m.,FALSE,FALSE,"3320 Fuhrman Ave E
(-122.322486, 47.652087)"
1285,Spring Street Mini Park,,-122.3124,47.611801,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1506 E Spring St
(-122.3124, 47.611801)"
1286,Spruce Street Mini Park,,-122.304648,47.603091,4 a.m. - 11:30 p.m.,FALSE,FALSE,"160 21st Ave
(-122.304648, 47.603091)"
1287,St. Mark's Greenbelt,,-122.322174,47.63115,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1500 Lakeview Blvd E
(-122.322174, 47.63115)"
1288,St. Mark's Greenbelt,,-122.322174,47.63115,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1500 Lakeview Blvd E
(-122.322174, 47.63115)"
1289,St. Mark's Greenbelt,,-122.322174,47.63115,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1500 Lakeview Blvd E
(-122.322174, 47.63115)"
1290,Stan Sayres Memorial Park,,-122.277162,47.571222,"<p><strong>6:00 a.m. to 10:00 p.m. </strong><br>
  Gates locked between 10:00 p.m. and 6 a.m. <br>
  With overnight parking pass vehicles with boat trailers may  remain in the parking lot after closing with a four night maximum.</p>",FALSE,FALSE,"3808 Lake Washington Blvd S
(-122.277162, 47.571222)"
1291,Stan Sayres Memorial Park,,-122.277162,47.571222,"<p><strong>6:00 a.m. to 10:00 p.m. </strong><br>
  Gates locked between 10:00 p.m. and 6 a.m. <br>
  With overnight parking pass vehicles with boat trailers may  remain in the parking lot after closing with a four night maximum.</p>",FALSE,FALSE,"3808 Lake Washington Blvd S
(-122.277162, 47.571222)"
1292,Stan Sayres Memorial Park,,-122.277162,47.571222,"<p><strong>6:00 a.m. to 10:00 p.m. </strong><br>
  Gates locked between 10:00 p.m. and 6 a.m. <br>
  With overnight parking pass vehicles with boat trailers may  remain in the parking lot after closing with a four night maximum.</p>",FALSE,FALSE,"3808 Lake Washington Blvd S
(-122.277162, 47.571222)"
1293,Stan Sayres Memorial Park,,-122.277162,47.571222,"<p><strong>6:00 a.m. to 10:00 p.m. </strong><br>
  Gates locked between 10:00 p.m. and 6 a.m. <br>
  With overnight parking pass vehicles with boat trailers may  remain in the parking lot after closing with a four night maximum.</p>",FALSE,FALSE,"3808 Lake Washington Blvd S
(-122.277162, 47.571222)"
1294,Stan Sayres Memorial Park,,-122.277162,47.571222,"<p><strong>6:00 a.m. to 10:00 p.m. </strong><br>
  Gates locked between 10:00 p.m. and 6 a.m. <br>
  With overnight parking pass vehicles with boat trailers may  remain in the parking lot after closing with a four night maximum.</p>",FALSE,FALSE,"3808 Lake Washington Blvd S
(-122.277162, 47.571222)"
1295,Stan Sayres Memorial Park,,-122.277162,47.571222,"<p><strong>6:00 a.m. to 10:00 p.m. </strong><br>
  Gates locked between 10:00 p.m. and 6 a.m. <br>
  With overnight parking pass vehicles with boat trailers may  remain in the parking lot after closing with a four night maximum.</p>",FALSE,FALSE,"3808 Lake Washington Blvd S
(-122.277162, 47.571222)"
1296,Stan Sayres Memorial Park,,-122.277162,47.571222,"<p><strong>6:00 a.m. to 10:00 p.m. </strong><br>
  Gates locked between 10:00 p.m. and 6 a.m. <br>
  With overnight parking pass vehicles with boat trailers may  remain in the parking lot after closing with a four night maximum.</p>",FALSE,FALSE,"3808 Lake Washington Blvd S
(-122.277162, 47.571222)"
1297,Sturgus Park,,-122.314376,47.59409,4 a.m. - 11:30 p.m.,FALSE,FALSE,"904 Sturgus Ave S
(-122.314376, 47.59409)"
1298,Sturgus Park,,-122.314376,47.59409,4 a.m. - 11:30 p.m.,FALSE,FALSE,"904 Sturgus Ave S
(-122.314376, 47.59409)"
1299,Sturgus Park,,-122.314376,47.59409,4 a.m. - 11:30 p.m.,FALSE,FALSE,"904 Sturgus Ave S
(-122.314376, 47.59409)"
1300,Sunnyside Ave N Boat Ramp,,-122.330723,47.650292,24 Hours,FALSE,FALSE,"2301 N Northlake Way
(-122.330723, 47.650292)"
1301,Sunnyside Ave N Boat Ramp,,-122.330723,47.650292,24 Hours,FALSE,FALSE,"2301 N Northlake Way
(-122.330723, 47.650292)"
1302,Sunnyside Ave N Boat Ramp,,-122.330723,47.650292,24 Hours,FALSE,FALSE,"2301 N Northlake Way
(-122.330723, 47.650292)"
1303,Sunset Hill Park,,-122.400938,47.684034,4 a.m. - 11:30 p.m.,FALSE,FALSE,"7531 34th Ave NW
(-122.400938, 47.684034)"
1304,Sunset Hill Park,,-122.400938,47.684034,4 a.m. - 11:30 p.m.,FALSE,FALSE,"7531 34th Ave NW
(-122.400938, 47.684034)"
1305,SW Queen Anne Greenbelt,,-122.373209,47.633353,4 a.m. - 11:30 p.m.,FALSE,FALSE,"12th Ave W &amp; W Howe St
(-122.373209, 47.633353)"
1306,SW Queen Anne Greenbelt,,-122.373209,47.633353,4 a.m. - 11:30 p.m.,FALSE,FALSE,"12th Ave W &amp; W Howe St
(-122.373209, 47.633353)"
1307,T.T. Minor Playground,,-122.3105431,47.61311072,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1698 E Union St
(-122.3105431, 47.61311072)"
1308,T.T. Minor Playground,,-122.3105431,47.61311072,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1698 E Union St
(-122.3105431, 47.61311072)"
1309,T.T. Minor Playground,,-122.3105431,47.61311072,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1698 E Union St
(-122.3105431, 47.61311072)"
1310,Terry Pettus Park,,-122.329689,47.636742,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2001 Fairview Ave E
(-122.329689, 47.636742)"
1311,Terry Pettus Park,,-122.329689,47.636742,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2001 Fairview Ave E
(-122.329689, 47.636742)"
1312,Terry Pettus Park,,-122.329689,47.636742,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2001 Fairview Ave E
(-122.329689, 47.636742)"
1313,Terry Pettus Park,,-122.329689,47.636742,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2001 Fairview Ave E
(-122.329689, 47.636742)"
1314,Thorndyke Park,,-122.390161,47.635099,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1818 Thorndyke Ave W
(-122.390161, 47.635099)"
1315,Thornton Creek Park #1,,-122.307629,47.707034,4 a.m. - 11:30 p.m.,FALSE,FALSE,"13002 10th Ave NE
(-122.307629, 47.707034)"
1316,Thornton Creek Park #1,,-122.307629,47.707034,4 a.m. - 11:30 p.m.,FALSE,FALSE,"13002 10th Ave NE
(-122.307629, 47.707034)"
1317,Thornton Creek Park #1,,-122.307629,47.707034,4 a.m. - 11:30 p.m.,FALSE,FALSE,"13002 10th Ave NE
(-122.307629, 47.707034)"
1318,Thyme Patch Park,,-122.395214,47.670709,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2853 NW 58th St
(-122.395214, 47.670709)"
1319,Thyme Patch Park,,-122.395214,47.670709,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2853 NW 58th St
(-122.395214, 47.670709)"
1320,Tilikum Place,,-122.347411,47.618382,6 a.m. - 10 p.m.,FALSE,FALSE,"2701 5th Ave
(-122.347411, 47.618382)"
1321,Tilikum Place,,-122.347411,47.618382,6 a.m. - 10 p.m.,FALSE,FALSE,"2701 5th Ave
(-122.347411, 47.618382)"
1322,Trolley Hill Park,,-122.347039,47.635143,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1800 Taylor Ave N
(-122.347039, 47.635143)"
1323,Trolley Hill Park,,-122.347039,47.635143,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1800 Taylor Ave N
(-122.347039, 47.635143)"
1324,Trolley Hill Park,,-122.347039,47.635143,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1800 Taylor Ave N
(-122.347039, 47.635143)"
1325,University Playground,,-122.3193123,47.66444741,6 a.m. - 10 p.m.,FALSE,FALSE,"4745 9th Ave NE
(-122.3193123, 47.66444741)"
1326,University Playground,,-122.3193123,47.66444741,6 a.m. - 10 p.m.,TRUE,FALSE,"4745 9th Ave NE
(-122.3193123, 47.66444741)"
1327,University Playground,,-122.3193123,47.66444741,6 a.m. - 10 p.m.,FALSE,FALSE,"4745 9th Ave NE
(-122.3193123, 47.66444741)"
1328,University Playground,,-122.3193123,47.66444741,6 a.m. - 10 p.m.,FALSE,FALSE,"4745 9th Ave NE
(-122.3193123, 47.66444741)"
1329,University Playground,,-122.3193123,47.66444741,6 a.m. - 10 p.m.,FALSE,FALSE,"4745 9th Ave NE
(-122.3193123, 47.66444741)"
1330,University Playground,,-122.3193123,47.66444741,6 a.m. - 10 p.m.,FALSE,FALSE,"4745 9th Ave NE
(-122.3193123, 47.66444741)"
1331,University Playground,,-122.3193123,47.66444741,6 a.m. - 10 p.m.,FALSE,FALSE,"4745 9th Ave NE
(-122.3193123, 47.66444741)"
1332,University Playground,,-122.3193123,47.66444741,6 a.m. - 10 p.m.,FALSE,FALSE,"4745 9th Ave NE
(-122.3193123, 47.66444741)"
1333,University Playground,,-122.3193123,47.66444741,6 a.m. - 10 p.m.,FALSE,FALSE,"4745 9th Ave NE
(-122.3193123, 47.66444741)"
1334,Ursula Judkins Viewpoint,,-122.3902321,47.63204883,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2605 W Galer St
(-122.3902321, 47.63204883)"
1335,Van Asselt Playground,,-122.2940676,47.5394461,6 a.m. - 10 p.m.,TRUE,FALSE,"7050 Beacon Ave S
(-122.2940676, 47.5394461)"
