id,Address,Latitude,Longitude
1048,7526 43RD AVE S,47.53441776,-122.27876339
1049,207 18TH AVE,47.60371386,-122.30923126
1050,3528 WALLINGFORD AVE N,47.65000122,-122.33584123
1051,1596P QUEEN ANNE AVE N,47.63347969,-122.35689026
1052,9176 HOLMAN RD NW,47.69572937,-122.37335928
1053,1151 NE 55TH ST,47.66838684,-122.31555462
1054,709 18TH AVE S,47.59629564,-122.30926094
1055,4712 DELRIDGE WAY SW,47.56062356,-122.3625544
1056,970 DENNY WAY,47.61879678,-122.33754792
1057,7429 4TH AVE NE,47.68246836,-122.32519916
1058,1507 E SPRUCE ST,47.60337227,-122.3124101
1059,1616 TAYLOR AVE N,47.63371299,-122.34569889
1060,8765 15TH AVE NW,47.69416167,-122.37713963
1061,4221 EVANSTON AVE N,47.65832493,-122.35136758
1062,6001 BEACH DR SW,47.54828517,-122.39821763
1063,3434 BEACON AVE S,47.57212779,-122.30800789
1064,4922 43RD AVE S,47.55748967,-122.27912612
1065,4131 CHILBERG AVE SW,47.56670441,-122.40818664
1066,1542 NW 62ND ST,47.67402409,-122.37812047
1067,101 25TH AVE,47.60180947,-122.30025048
1068,8533 GREENWOOD AVE N,47.69148564,-122.35569497
1069,227 23RD AVE E,47.62099306,-122.30297461
1070,2211 16TH AVE E,47.63873539,-122.31091266
1071,6216 20TH AVE NW,47.67438525,-122.3818242
1072,1941 AURORA AVE N,47.63693249,-122.34437118
1073,403 BELMONT AVE E,47.62215883,-122.32432919
1074,906 3RD AVE N,47.62743163,-122.35123908
1075,1208 W EMERSON ST,47.65417681,-122.37282307
1076,8358 18TH AVE NW,47.69035032,-122.37962143
1077,201 S KING ST,47.59785934,-122.33236808
1078,6433 MARSHALL AVE SW,47.5449158,-122.39369324
1079,949 N 80TH ST,47.68677613,-122.34504947
1080,309 22ND AVE,47.60470016,-122.30425018
1081,119 26TH AVE S,47.60100902,-122.29924095
1082,2816 BOYER AVE E,47.646071,-122.31604652
1083,7343 M L KING JR WAY S,47.53579861,-122.2812184
1084,7301 M L KING JR WAY S,47.53677728,-122.28148692
1085,1412 E MERCER ST,47.62440845,-122.3139213
1086,3112 SW JUNEAU ST,47.55069362,-122.37288032
1087,1404 BOYLSTON AVE,47.61334989,-122.32312813
1088,1540 NW 62ND ST,47.67413035,-122.37815559
1089,12706 33RD AVE NE,47.72144529,-122.29163727
1090,700P N 50TH ST,47.66514343,-122.34983914
1091,1747 NW 61ST ST,47.67281522,-122.38096161
1092,1465 S COLUMBIAN WAY,47.57092113,-122.31456158
1093,7500 15TH AVE NW,47.6833648,-122.37649175
1094,1113 29TH AVE S,47.59291298,-122.29592144
1095,5218P PHINNEY AVE N,47.66632411,-122.35431639
1096,7538 43RD AVE S,47.53406419,-122.27868151
1097,2337 RAINIER AVE S,47.58184578,-122.30139355
1098,3108 SW JUNEAU ST,47.55055281,-122.3728878
1099,3110 SW JUNEAU ST,47.55061869,-122.37288924
1100,5820P PHINNEY AVE N,47.67147412,-122.35428595
1101,4143 CALIFORNIA AVE SW,47.56533844,-122.38725817
1102,3504 S EDMUNDS ST,47.55885889,-122.28848985
1103,741 HARVARD AVE E,47.62629031,-122.32268625
1104,4515 41ST AVE SW,47.56242649,-122.38470626
1105,9601 35TH AVE SW,47.51709083,-122.37798858
1106,9560 1ST AVE NE,47.69993117,-122.32796938
1107,10200 1ST AVE NE,47.70225455,-122.32726401
1108,11706 EXETER AVE NE,47.71401404,-122.27984202
1109,100 NE 103RD ST,47.70359616,-122.32783255
1110,5409 OHIO AVE S,47.55408882,-122.33839521
1111,7438 EAST GREEN LAKE DR N,47.68262491,-122.32859722
1112,2728 NE 100TH ST,47.70158658,-122.29734416
1113,2815 ELLIOTT AVE,47.61523851,-122.35386602
1114,4102P SW BARTON ST,47.52251896,-122.3863721
1115,6195P WEST GREEN LAKE WAY N,47.67359004,-122.34489418
1116,6501P AURORA AVE N,47.67600915,-122.34711023
1117,6215 20TH AVE NW,47.67428715,-122.38243104
1118,2119 NW 65TH ST,47.67581217,-122.38415571
1119,10033 29TH AVE NE,47.70202359,-122.29726951
1120,2200 7TH AVE,47.61695396,-122.339922
1121,1538 21ST AVE S,47.58855976,-122.30496698
1122,1526 21ST AVE S,47.58868189,-122.30494235
1123,4724 22ND AVE NE,47.66389117,-122.3038142
1124,9416 35TH AVE SW,47.51873404,-122.37653759
1125,1520 15TH AVE E,47.6328994,-122.31225156
1126,1755 S DAWSON ST,47.55540116,-122.30818525
1127,8757 15TH AVE NW,47.69399944,-122.37710334
1128,1226 TAYLOR AVE N,47.63057331,-122.34590721
1129,5456 23RD AVE SW,47.55203942,-122.36147894
1130,4521 47TH AVE S,47.56225457,-122.27474996
1131,2137 10TH AVE W,47.63888897,-122.37063803
1132,605 21ST AVE,47.60738999,-122.30555145
1133,2222 NW 60TH ST,47.67257034,-122.38581223
1134,5462 23RD AVE SW,47.55193432,-122.36130297
1135,208 16TH AVE,47.60379161,-122.31088605
1136,212 16TH AVE,47.60395897,-122.31092466
1137,1448 NW MARKET ST,47.66896235,-122.37580319
1138,115 W MERCER ST,47.6244398,-122.35889043
1139,115 15TH AVE E,47.6189872,-122.31317279
1140,3902 S FERDINAND ST,47.55807426,-122.2832059
1141,3010 14TH AVE W,47.64700142,-122.37466683
1142,3512 NE 87TH ST,47.69183352,-122.29005058
1143,1301 W NEWTON ST,47.63657857,-122.37408837
1144,3001 3RD AVE W,47.64680885,-122.36120535
1145,1729 25TH AVE,47.61735577,-122.30037116
1146,1928 10TH AVE W,47.63680683,-122.37004197
1147,6924 46TH AVE S,47.54000088,-122.27509695
1148,2012 NW 64TH ST,47.67544233,-122.38269936
1149,2010 NW 64TH ST,47.67560619,-122.38270119
1150,6416 SW ADMIRAL WAY,47.5761443,-122.41546767
1151,410 12TH AVE E,47.62233781,-122.31654352
1152,1213 E SHELBY ST,47.64658945,-122.3163033
1153,6309 DELRIDGE WAY SW,47.54619331,-122.3628841
1154,501 NE RAVENNA BLVD,47.67723713,-122.32392839
1155,11320 19TH AVE NE,47.71094236,-122.30761822
1156,414 12TH AVE E,47.62249225,-122.3163575
1157,2370 W COMMODORE WAY,47.66189333,-122.38682151
1158,1502 BRADNER PL S,47.58927823,-122.29567338
1159,6740 18TH AVE SW,47.54168898,-122.3569394
1160,3238A NE 100TH ST,47.70192765,-122.29198015
1161,1215 E UNION ST,47.61211121,-122.31580199
1162,3004 S ALASKA ST,47.56117719,-122.29310015
1163,4561 M L KING JR WAY S,47.56132448,-122.29419959
1164,4147 23RD AVE SW,47.5651438,-122.36262377
1165,3054 63RD AVE SW,47.5767653,-122.4130854
1166,7350 ALONZO AVE NW,47.68296705,-122.37444081
1167,12750 DAYTON AVE N,47.72295531,-122.35256072
1168,4515 LINDEN AVE N,47.66181787,-122.34883547
1169,4511 LINDEN AVE N,47.66181556,-122.34900892
1170,2401 14TH AVE S,47.581759,-122.31508981
1171,12014 33RD AVE NE,47.71606644,-122.29237017
1172,1226 41ST AVE E,47.63058528,-122.27959909
1173,2123 13TH AVE S,47.58383401,-122.31625981
1174,3045 21ST AVE W,47.64798113,-122.38388792
1175,101 BROADWAY E,47.61891925,-122.32114133
1176,1517 BELLEVUE AVE,47.61469864,-122.32717348
1177,1518 W DRAVUS ST,47.64865049,-122.37696782
1178,8302 26TH AVE NW,47.68915735,-122.3895229
1179,610 17TH AVE E,47.62486229,-122.30973012
1180,6211 9TH AVE NE,47.67371331,-122.31927252
1181,1235 S KING ST,47.5981968,-122.3157426
1182,5007 RENTON AVE S,47.55637148,-122.2883163
1183,933 N NORTHLAKE WAY,47.64801882,-122.34557863
1184,115 16TH AVE,47.60217225,-122.31196247
1185,1523 19TH AVE S,47.5892885,-122.30870467
1186,221 10TH AVE S,47.60053038,-122.31961445
1187,5915 FAUNTLEROY WAY SW,47.54981028,-122.38346233
1188,123 16TH AVE,47.60214749,-122.3121643
1189,6209 9TH AVE NE,47.67371004,-122.31895831
1190,10711 8TH AVE NE,47.70709662,-122.32112242
1191,2249 NE 46TH ST,47.66142742,-122.30334519
1192,513 20TH AVE E,47.62363722,-122.30634311
1193,3212 W GOVERNMENT WAY,47.66034457,-122.39897613
1194,1331 15TH AVE S,47.59054417,-122.31442233
1195,8558 GREENWOOD AVE N,47.69158126,-122.35498747
1196,1527 30TH AVE S,47.5886055,-122.29386907
1197,1016 REPUBLICAN ST,47.62334513,-122.33620731
1198,924 15TH AVE,47.61121975,-122.31252897
1199,744 N 34TH ST,47.6496355,-122.3484192
1200,6940 M L KING JR WAY S,47.5396309,-122.28192166
1201,6901 WEST MARGINAL WAY SW,47.53994922,-122.34231714
1202,8550 15TH AVE NW,47.69222046,-122.37650281
1203,3420 SW GRAHAM ST,47.54676012,-122.37610852
1204,1843 24TH AVE E,47.63661831,-122.30192197
1205,11232 GREENWOOD AVE N,47.71154736,-122.35514921
1206,6731 14TH AVE NW,47.67874076,-122.37438933
1207,1549 NW 61ST ST,47.67288856,-122.37830804
1208,914 W HOWE ST,47.6361007,-122.36978889
1209,2008 NW 59TH ST,47.67180012,-122.3827123
1210,4320 8TH AVE NE,47.66012622,-122.31955438
1211,1525 NW 90TH ST,47.69445799,-122.37804827
1212,3617 SW HOLDEN ST,47.53322921,-122.37881803
1213,1701 NW 56TH ST,47.66919932,-122.37911473
1214,1305 E MARION ST,47.61023381,-122.31523362
1215,722 3RD AVE N,47.6259485,-122.3509121
1216,1120 DENNY WAY,47.61889483,-122.33487039
1217,4320 8TH AVE NE,47.66012622,-122.31955438
1218,6550 32ND AVE SW,47.54384818,-122.37353824
1219,921 18TH AVE,47.61099634,-122.30941791
1220,1517 NW 63RD ST,47.67433947,-122.37712345
1221,312 N 79TH ST,47.68641319,-122.35449933
1222,8637 FARWELL PL SW,47.52519159,-122.38135634
1223,507 22ND AVE,47.60645859,-122.30400244
1224,6320 17TH AVE NW,47.67512993,-122.3786185
1225,2522 E CHERRY ST,47.608189,-122.29912717
1226,1506 NW 61ST ST,47.67330639,-122.37669591
1227,339 33RD AVE,47.60504463,-122.29077684
1228,3404 SW ROXBURY ST,47.51762032,-122.37584998
1229,104 22ND AVE S,47.60138873,-122.3034577
1230,473 MCGRAW ST,47.63982904,-122.34729046
1231,6216 LAKE SHORE DR S,47.54646155,-122.25882045
1232,8443 12TH AVE SW,47.52707818,-122.35091548
1233,2124 10TH AVE W,47.63847192,-122.36995433
1234,1325 S DAWSON ST,47.55524062,-122.31498938
1235,112 16TH AVE,47.6021575,-122.31128616
1236,839 NW 52ND ST,47.66624647,-122.36789923
1237,6705 ALONZO AVE NW,47.67808973,-122.37541486
1238,5561 NE AMBLESIDE RD,47.66571794,-122.26653828
1239,304 26TH AVE S,47.60015107,-122.29841846
1240,9411 35TH AVE SW,47.51890416,-122.37713646
1241,10005 RAINIER AVE S,47.51104314,-122.24791127
1242,10622 57TH AVE S,47.50540783,-122.26088495
1243,825 14TH AVE,47.61003303,-122.314714
1244,3618 COURTLAND PL S,47.5709993,-122.28699976
1245,2641 NW 63RD ST,47.67416915,-122.39199806
1246,3110B PORTAGE BAY PL E,47.64925612,-122.317849
1247,255 S KING ST,47.59812654,-122.33100061
1248,3639 DAYTON AVE N,47.65305359,-122.3526168
1249,307 36TH AVE E,47.62155688,-122.28752968
1250,2201 8TH AVE,47.61726114,-122.33967178
1251,2204 7TH AVE,47.61695396,-122.339922
1252,425 FAIRVIEW AVE N,47.622857,-122.33483707
1253,1122 23RD AVE S,47.59239717,-122.30212738
1254,526 N 105TH ST,47.70527165,-122.35165574
1255,1120 JOHN ST,47.61998865,-122.33478445
1256,4467 WHITMAN AVE N,47.66113035,-122.34598421
1257,7990P EAST GREEN LAKE DR N,47.68576537,-122.33750002
1258,1718 27TH AVE,47.61705135,-122.29691531
1259,1716 27TH AVE,47.61704237,-122.29715702
1260,2612 S JUDKINS ST,47.59215933,-122.29845336
1261,2608 S JUDKINS ST,47.59219157,-122.29854958
1262,4843 51ST AVE SW,47.55825115,-122.39849173
1263,621 34TH AVE,47.60742844,-122.28981231
1264,2019 NW 64TH ST,47.675112,-122.3830614
1265,5900 28TH AVE NW,47.67182424,-122.3926323
1266,2800 W MARINA PL,47.63138011,-122.39322831
1267,6001 BEACH DR SW,47.54828517,-122.39821763
1268,5616 KIRKWOOD PL N,47.66964572,-122.33185483
1269,2574B 3RD AVE W,47.64279405,-122.36038142
1270,4135 UNIVERSITY WAY NE,47.65797664,-122.31351314
1271,3700 E VALLEY ST,47.62640569,-122.28532678
1272,4351 15TH AVE S,47.56382104,-122.31387741
1273,2570 3RD AVE W,47.6426972,-122.36035728
1274,2429 54TH PL SW,47.58179708,-122.40163478
1275,2856 SW ADAMS ST,47.56633198,-122.37050361
1276,6572 32ND AVE NE,47.67729436,-122.29264476
1277,10449 ALDERBROOK PL NW,47.70483526,-122.36540473
1278,2014 NW 59TH ST,47.67180494,-122.38291985
1279,2012 NW 59TH ST,47.67194637,-122.38291585
1280,6559 34TH AVE NE,47.67700311,-122.29205956
1281,6563 34TH AVE NE,47.67709338,-122.29206615
1282,6567 34TH AVE NE,47.67718373,-122.29207021
1283,3038 ALKI AVE SW,47.57680407,-122.41749598
1284,7025 35TH AVE NE,47.68014768,-122.29081759
1285,4306 SW ANDOVER ST,47.56858631,-122.38729028
1286,116 37TH AVE E,47.61893547,-122.28617779
1287,4107 SW OREGON ST,47.56272084,-122.38466462
1288,212 16TH AVE,47.60395897,-122.31092466
1289,9813 8TH AVE NE,47.70079706,-122.32065481
1290,6560 32ND AVE NE,47.67700131,-122.29263501
1291,5426 21ST AVE SW,47.55294695,-122.35962033
1292,10 W FLORENTIA ST,47.64712581,-122.358265
1293,2201 N 56TH ST,47.66858783,-122.33249701
1294,2024 NW 61ST ST,47.6733466,-122.38325995
1295,2701 26TH AVE SW,47.57917435,-122.36660247
1296,1552 NW 62ND ST,47.6740112,-122.37862495
1297,705 18TH AVE S,47.59641132,-122.30926693
1298,4034 LINDEN AVE N,47.65641099,-122.34821164
1299,103 32ND AVE E,47.61911967,-122.2915331
1300,1723 27TH AVE,47.61721822,-122.29777594
1301,1010 E REPUBLICAN ST,47.6233087,-122.31934107
1302,5510 S NORFOLK ST,47.51348976,-122.26375373
1303,4755 DELRIDGE WAY SW,47.55952775,-122.36332508
1304,4751 DELRIDGE WAY SW,47.5596426,-122.36351733
1305,9248 25TH AVE SW,47.51965437,-122.36429742
1306,1420 31ST AVE,47.61357793,-122.29225878
1307,3829 23RD AVE W,47.65483374,-122.38628253
1308,1419 N 53RD ST,47.66690958,-122.33917845
1309,1515 STURGUS AVE S,47.58948656,-122.31186855
1310,2768 SW HOLDEN ST,47.53397273,-122.36785587
1311,1601 N 45TH ST,47.66124841,-122.33843246
1312,4150 DELRIDGE WAY SW,47.56496313,-122.36298544
1313,2227 NW 60TH ST,47.67219482,-122.38599291
1314,6112 9TH AVE NE,47.67296826,-122.31843542
1315,608 6TH AVE S,47.59719546,-122.32597513
1316,6719 ALONZO AVE NW,47.67841199,-122.37541765
1317,19 W HARRISON ST,47.62195673,-122.35780864
1318,2229 6TH AVE,47.61629847,-122.34209156
1319,836 NE 67TH ST,47.6774562,-122.31846715
1320,630 BOREN AVE N,47.62546116,-122.33551235
1321,6301 15TH AVE NW,47.67480217,-122.37661528
1322,1720 E DENNY WAY,47.61868053,-122.30908723
1323,2229 NW 60TH ST,47.67221265,-122.38599217
1324,1823 20TH AVE,47.6183645,-122.30648659
1325,7309 3RD AVE NW,47.68210206,-122.3608493
1326,812 24TH AVE S,47.5951253,-122.30074101
1327,808 24TH AVE S,47.59517449,-122.30081081
1328,5421 49TH AVE SW,47.55333949,-122.39540964
1329,3816 23RD AVE W,47.65451464,-122.38579161
1330,3818 23RD AVE W,47.65458416,-122.38576753
1331,6723 ALONZO AVE NW,47.67847807,-122.37531862
1332,8333 55TH AVE NE,47.68895463,-122.26946048
1333,3824 CALIFORNIA AVE SW,47.56974626,-122.38654582
1334,8340 WABASH AVE S,47.52862114,-122.26840561
1335,12011 35TH AVE NE,47.71586765,-122.29182009
1336,2519 PERKINS LN W,47.64133921,-122.41487797
1337,2003 NW 60TH ST,47.67221373,-122.38249654
1338,1936 8TH AVE W,47.6370533,-122.36733467
1339,5917 20TH AVE NW,47.67220495,-122.38232881
1340,750 11TH AVE E,47.6265717,-122.31770408
1341,8521 ROOSEVELT WAY NE,47.69102896,-122.31794021
1342,1717 NW 64TH ST,47.67497289,-122.37971908
1343,1719 NW 64TH ST,47.675095,-122.37977273
1344,906 NE RAVENNA BLVD,47.67267008,-122.31830467
1345,338 39TH AVE E,47.62244251,-122.28238823
1346,4418 31ST AVE W,47.66062571,-122.39684357
1347,4911 NE 65TH ST,47.67558505,-122.27511273
1348,10501 39TH AVE SW,47.50905238,-122.38180724
1349,418 26TH AVE S,47.59862936,-122.29843952
1350,901 E ROANOKE ST,47.6429976,-122.32086895
1351,419 NE 71ST ST,47.67985766,-122.32336123
1352,4101 SW OREGON ST,47.56271724,-122.38441689
1353,3025 21ST AVE W,47.64739213,-122.38372026
1354,503 WESTLAKE AVE N,47.62338901,-122.33887135
1355,607 MALDEN AVE E,47.62456701,-122.31391981
1356,3220 SW MORGAN ST,47.54484361,-122.37457085
1357,2315 PERKINS LN W,47.63812242,-122.41049462
1358,2809 THORNDYKE AVE W,47.64528905,-122.38313636
1359,754 N 103RD ST,47.70382261,-122.34774015
1360,2112 E TERRACE ST,47.6052687,-122.30429742
1361,2216 E ALDER ST,47.60447937,-122.30296678
1362,10030 31ST AVE SW,47.5128311,-122.37168698
1363,4401 4TH AVE S,47.56530584,-122.33077641
1364,1619 21ST AVE,47.61587213,-122.30522295
1365,1700 E UNION ST,47.61337923,-122.30930101
1366,9510 STONE AVE N,47.69816202,-122.34146303
1367,1546 STURGUS AVE S,47.58864636,-122.31137023
1368,914 E JEFFERSON ST,47.60669069,-122.31923991
1369,2210 E ALDER ST,47.6045314,-122.30320128
1370,4114 LINDEN AVE N,47.65711724,-122.34831035
1371,3524 NE 86TH ST,47.69111075,-122.28976066
1372,2307 43RD AVE E,47.63939533,-122.27755306
1373,912 M L KING JR WAY S,47.59424907,-122.29725561
1374,1834 38TH AVE E,47.63567223,-122.28368096
1375,113 17TH AVE E,47.61898194,-122.31053404
1376,209 13TH AVE E,47.62030755,-122.31597696
1377,6742 ALONZO AVE NW,47.67909366,-122.37469852
1378,920 15TH AVE,47.61105971,-122.31253608
1379,3012 4TH AVE W,47.64715321,-122.36166032
1380,2240 NW 64TH ST,47.67556838,-122.3866357
1381,4112 LINDEN AVE N,47.65712035,-122.34807657
1382,10733 MERIDIAN AVE N,47.70790998,-122.33440729
1383,234 1ST AVE W,47.62077995,-122.35764713
1384,2603 E THOMAS ST,47.62119559,-122.29833921
1385,3827 S MORGAN ST,47.54374373,-122.28368174
1386,1207 6TH AVE N,47.63004744,-122.34527772
1387,2412 NW 61ST ST,47.67330119,-122.38831115
1388,450 ALASKAN WAY S,47.59867342,-122.33520646
1389,9701 WOODLAWN AVE N,47.69987448,-122.33905612
1390,9301 LINDEN AVE N,47.69647396,-122.34812104
1391,1021 NE 104TH ST,47.70372911,-122.3168342
1392,709 18TH AVE S,47.59629564,-122.30926094
1393,705 18TH AVE S,47.59641132,-122.30926693
1394,1505 S WALKER ST,47.58352976,-122.31302317
1395,3925 CALIFORNIA AVE SW,47.56858991,-122.38706741
1396,1223 E CHERRY ST,47.60786745,-122.31587096
1397,4260 LINDEN AVE N,47.6590152,-122.34845749
1398,2416 NW 61ST ST,47.67330101,-122.38850918
1399,3621 COURTLAND PL S,47.57093102,-122.28764292
1400,4502 20TH AVE NE,47.66145743,-122.30620342
1401,4519 18TH AVE NE,47.66183692,-122.30868328
1402,2116 4TH AVE,47.61440726,-122.3417251
1403,3607 S MORGAN ST,47.54411976,-122.28687784
1404,971 VALLEY ST,47.62540049,-122.33791713
1405,624 TERRY AVE N,47.62499814,-122.33691636
1406,2305 S DEARBORN ST,47.59542444,-122.30204812
1407,310A 21ST AVE,47.60471117,-122.30468121
1408,6601 12TH AVE NE,47.67679964,-122.31600347
1409,2134 WESTERN AVE,47.61192309,-122.34544617
1410,1228 5TH AVE N,47.6306756,-122.34727215
1411,6501 12TH AVE NE,47.67602964,-122.31591278
1412,4262 LINDEN AVE N,47.65908079,-122.34826104
1413,9606 12TH AVE NW,47.69943065,-122.37107231
1414,9556 45TH AVE NE,47.6990145,-122.27975723
1415,2000 W EMERSON PL,47.65561849,-122.38064753
1416,2700 W COMMODORE WAY,47.66305064,-122.39170926
1417,6000 WEST MARGINAL WAY SW,47.54657833,-122.3411058
1418,3838 WEST MARGINAL WAY SW,47.56886752,-122.35294049
1419,1011 SW KLICKITAT WAY,47.56986711,-122.34897388
1420,2917 EAST MARGINAL WAY S,47.57683361,-122.34080151
1421,1901 EAST MARGINAL WAY S,47.58406036,-122.34224588
1422,4112 LINDEN AVE N,47.65712035,-122.34807657
1423,2900 11TH AVE SW,47.57694577,-122.34844749
1424,401 ALASKAN WAY S,47.59881319,-122.33649052
1425,955 ALASKAN WAY W,47.62660117,-122.37133393
1426,2211 ALASKAN WAY,47.61137918,-122.34948695
1427,2001 W GARFIELD ST,47.63100625,-122.38282969
1428,7001 SEAVIEW AVE NW,47.68002469,-122.40580069
1429,2711 ALASKAN WAY,47.61400512,-122.35376232
1430,3411 S ALASKA ST,47.5602894,-122.28915912
1431,2426 NW 64TH ST,47.67553052,-122.38890206
1432,1757 18TH AVE S,47.58746843,-122.30974901
1433,3637 13TH AVE W,47.65329748,-122.3739576
1434,3540 S KENYON ST,47.53176209,-122.28618558
1435,2249 14TH AVE W,47.64006853,-122.37530622
1436,4611 LAKE WASHINGTON BLVD S,47.56132172,-122.26760874
1437,12031 33RD AVE NE,47.71659051,-122.29312057
1438,10535 EVANSTON AVE N,47.70610547,-122.35174505
1439,304 26TH AVE S,47.60015107,-122.29841846
1440,4722 8TH AVE NE,47.66382739,-122.31930616
1441,4301R 11TH AVE NW,47.65992013,-122.37080073
1442,3811 FREMONT LN N,47.65319034,-122.34943012
1443,2651 NW 63RD ST,47.67417287,-122.39239198
1444,3700 SW WEBSTER ST,47.53581223,-122.37937773
1445,7508 35TH AVE SW,47.53522575,-122.37630234
1446,7510 21ST AVE NE,47.68346947,-122.30479123
1447,3146 PORTAGE BAY PL E,47.65016741,-122.31872045
1448,7744 35TH AVE NE,47.68609414,-122.29021417
1449,217 23RD AVE E,47.6208175,-122.30283295
1450,6638 CORSON AVE S,47.54334509,-122.3225901
1451,1601 TAYLOR AVE N,47.63326702,-122.34616867
1452,6720 17TH AVE SW,47.54223438,-122.35585153
1453,2207 14TH AVE S,47.58343443,-122.31501671
1454,6330 22ND AVE SW,47.54557575,-122.36088715
1455,730 25TH AVE S,47.59585761,-122.29962455
1456,5900 SW CHARLESTOWN ST,47.57023656,-122.40860933
1457,3633 LINDEN AVE N,47.65218971,-122.34887909
1458,3022 50TH AVE SW,47.57677305,-122.3951307
1459,3817 GILMAN AVE W,47.65443126,-122.38539519
1460,6023 SW STEVENS ST,47.57753975,-122.4103209
1461,924 HOWELL ST,47.61556306,-122.33276181
1462,520 WESTLAKE AVE N,47.62399136,-122.33805535
1463,401 8TH AVE N,47.62231776,-122.34146004
1464,2189 15TH AVE W,47.63836557,-122.37653556
1465,2422 NW 61ST ST,47.67329981,-122.38870377
1466,6316 17TH AVE NW,47.67506349,-122.37861494
1467,6312 17TH AVE NW,47.6749871,-122.37861841
1468,1240 N MIDVALE PL,47.66168854,-122.34329899
1469,1420 30TH AVE S,47.58957127,-122.29327689
1470,4312 EVANSTON AVE N,47.65940811,-122.35076004
1471,1400 E SPRING ST,47.61172813,-122.31378289
1472,1050 NE 45TH ST,47.66150176,-122.31682607
1473,3006 S ATLANTIC ST,47.58966307,-122.29304397
1474,3812 13TH AVE W,47.65443764,-122.37336324
1475,3802 13TH AVE W,47.65417021,-122.373318
1476,1000 NE 45TH ST,47.66151849,-122.31711491
1477,301 QUEEN ANNE AVE N,47.62112205,-122.35713812
1478,300 1ST AVE W,47.62127489,-122.35766771
1479,121 12TH AVE E,47.61941131,-122.31723378
1480,450 3RD AVE W,47.62267378,-122.36041667
1481,5701 RAINIER AVE S,47.55099912,-122.27786201
1482,8700 DALLAS AVE S,47.52566644,-122.31058464
1483,1622 E YESLER WAY,47.60187557,-122.31082161
1484,120 20TH AVE,47.60231892,-122.30609666
1485,1761 NW 59TH ST,47.67145164,-122.38153855
1486,5202 23RD AVE SW,47.5553785,-122.36120962
1487,6717 ALONZO AVE NW,47.67830746,-122.37534705
1488,5048 SAND POINT WAY NE,47.66612369,-122.28124515
1489,5047 SAND POINT PL NE,47.66605141,-122.28104323
1490,1118 24TH AVE S,47.59228291,-122.30100137
1491,12006 8TH AVE NE,47.71611346,-122.32043091
1492,3721 CASCADIA AVE S,47.57006761,-122.28318663
1493,4031 CALIFORNIA AVE SW,47.5674535,-122.38712744
1494,9682 51ST AVE S,47.51454263,-122.26929407
1495,9684A 51ST AVE S,47.51462118,-122.26901165
1496,9684B 51ST AVE S,47.51462121,-122.26872708
1497,9684C 51ST AVE S,47.51461039,-122.26845275
1498,9690C 51ST AVE S,47.51428705,-122.26861248
1499,9690B 51ST AVE S,47.51428061,-122.26883891
1500,9690A 51ST AVE S,47.51428886,-122.26903412
1501,9680 51ST AVE S,47.5145305,-122.26968898
1502,6224 23RD AVE NE,47.67453007,-122.30250965
1503,1301 5TH AVE,47.60896713,-122.33482136
1504,2112 13TH AVE S,47.58411321,-122.31569805
1505,527 1ST AVE N,47.62407098,-122.35571175
1506,6001 52ND AVE NE,47.67230538,-122.27197873
1507,801 S ORCAS ST,47.55025614,-122.32299786
1508,1732 M L KING JR WAY S,47.58730974,-122.29788455
1509,2835 SW ADAMS ST,47.56599966,-122.36962693
1510,124 DENNY WAY,47.61894243,-122.35448384
1511,2203 EASTLAKE AVE E,47.63838324,-122.32631986
1512,670 HOWE ST,47.63607388,-122.34277082
1513,2312 N 59TH ST,47.67189056,-122.33010505
1514,4147 CALIFORNIA AVE SW,47.56520327,-122.38734758
1515,12305 14TH AVE NE,47.71781932,-122.31430138
1516,527 FAIRVIEW AVE N,47.62403301,-122.33486782
1517,1414 S CONCORD ST,47.52421227,-122.31411046
1518,8301 5TH AVE NE,47.68913797,-122.32322335
1519,6105 14TH AVE NW,47.67340697,-122.37386293
1520,1407 19TH AVE,47.61329827,-122.30785382
1521,1021 W HOWE ST,47.63578344,-122.3714441
1522,1759 19TH AVE S,47.58742822,-122.3087001
1523,2747 NE 95TH ST,47.6971557,-122.29686515
1524,2421 NW 57TH ST,47.66986704,-122.38868536
1525,5008 FAUNTLEROY WAY SW,47.55721946,-122.38119232
1526,2003 NW 57TH ST,47.66998377,-122.38250213
1527,3437 22ND AVE W,47.65144075,-122.38498919
1528,802 NW 57TH ST,47.67035485,-122.36647486
1529,7520 35TH AVE SW,47.53492262,-122.37630228
1530,1765 NW 56TH ST,47.66929642,-122.38159384
1531,3631 LINDEN AVE N,47.65209353,-122.34890223
1532,3629 LINDEN AVE N,47.65209566,-122.34907659
1533,3627 LINDEN AVE N,47.65195037,-122.34908047
1534,3625 LINDEN AVE N,47.65194684,-122.34887238
1535,11040 19TH AVE NE,47.70968575,-122.30766328
1536,3018 21ST AVE W,47.64714521,-122.38313294
1537,1516 NW 51ST ST,47.66601132,-122.37726918
1538,611 13TH AVE E,47.62464035,-122.31597352
1539,1529 44TH AVE SW,47.58969835,-122.38792442
1540,110 29TH AVE S,47.60137127,-122.29480863
1541,2302 W LYNN ST,47.63930619,-122.38660803
1542,2837 SW NEVADA ST,47.56529467,-122.36979513
1543,116 20TH AVE,47.60218487,-122.30606271
1544,7734 SEWARD PARK AVE S,47.53312152,-122.26474304
